ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
54923,34944,6,Donovanl,38.0,849381681.0,Entrepreneur,25628.96,2121.7466666666664,3.0,7.0,6.0,4.0,"personal loan,payday loan,auto loan,not specified",23.0,11.0,9.89,8.0,Standard,69.21,33.06676406429298,231.0,Yes,78.42622591697315,24.92854872764121,High_spent_Medium_value_payments,302.06402423026617,Standard
152374,43850,5,Reijib,18.0,808325129.0,Engineer,78570.28,6326.5233333333335,8.0,9.0,16.0,9.0,"mortgage loan,auto loan,personal loan,student loan,debt consolidation loan,auto loan,payday loan,credit-builder loan,credit-builder loan",52.0,23.0,3.69,8.0,Bad,2621.78,30.772330986566644,203.0,Yes,378.2126617408138,79.44855176538636,High_spent_Large_value_payments,414.9911198271332,Poor
132397,39859,8,Olivia Oranf,21.0,851987626.0,Teacher,24127.79,2097.649166666667,5.0,7.0,15.0,5.0,"credit-builder loan,mortgage loan,not specified,credit-builder loan,auto loan",20.0,16.0,13.47,7.0,Standard,899.21,30.343636805422268,239.0,Yes,96.91964775588885,21.21015834990941,High_spent_Small_value_payments,245.98361781521243,Standard
80336,4662,3,Felsenthalq,24.0,144889752.0,Scientist,28352.24,2385.686666666667,4.0,4.0,7.0,3.0,"personal loan,student loan,mortgage loan",4.0,0.0,9.02,0.0,Good,1085.7,29.168492518049923,197.0,No,46.3907297619036,28.03507176199623,High_spent_Large_value_payments,403.8753441146888,Standard
150394,6275,5,David Millikenw,41.0,806686819.0,Lawyer,61238.32,5006.193333333334,10.0,10.0,30.0,2.0,"mortgage loan,student loan",17.0,20.0,13.74,10.0,Bad,1910.97,31.979765986036497,177.0,Yes,52.3618894736481,63.677254568274215,High_spent_Medium_value_payments,557.729990210434,Poor
138766,25837,5,Yinka Adegokeh,55.0,689212670.0,Musician,28741.71,2606.1425,5.0,5.0,9.0,2.0,"not specified,debt consolidation loan",9.0,3.0,2.86,7.0,Good,993.17,31.35264114793361,329.0,No,28.02880168176461,34.2022316330759,Low_spent_Small_value_payments,195.3197179854663,Good
87787,15736,2,Olesya Dmitracovaz,43.0,290531322.0,Doctor,10389.32,686.7766666666666,3.0,6.0,24.0,6.0,"credit-builder loan,credit-builder loan,student loan,mortgage loan,auto loan,personal loan",5.0,18.0,9.36,8.0,Standard,1909.45,28.17915695250597,164.0,Yes,45.26746209147312,18.277081680938945,Low_spent_Medium_value_payments,234.1869615350369,Poor
118221,50148,4,Laurence Frostx,33.0,505537023.0,Engineer,29409.66,2579.805,5.0,1.0,6.0,2.0,"credit-builder loan,debt consolidation loan",6.0,2.0,2.42,0.0,Good,301.38,37.977601099338656,379.0,No,35.00184261101656,35.36513453041739,Low_spent_Small_value_payments,226.7552670107732,Standard
8457,30415,4,Catherine Bosleyn,39.0,656172477.0,Entrepreneur,7792.475,573.3729166666667,6.0,7.0,16.0,7.0,"personal loan,student loan,payday loan,student loan,student loan,debt consolidation loan,debt consolidation loan",16.0,18.0,16.6,9.0,Standard,2041.74,24.405399913515712,181.0,Yes,42.09972159510485,13.913402743328533,Low_spent_Large_value_payments,269.8811405109446,Poor
136893,44995,4,Alister Bullv,23.0,270737020.0,Developer,14901.88,1362.8233333333333,7.0,7.0,13.0,1.0,personal loan,9.0,17.0,10.38,3.0,Standard,932.33,28.752219116203328,233.0,No,7.293280162361606,54.73227997387184,Low_spent_Small_value_payments,295.49196828731965,Standard
48997,5092,8,Edward Krudyl,20.0,652149122.0,Doctor,62475.56999999999,5307.2975,7.0,7.0,28.0,5.0,"mortgage loan,student loan,student loan,home equity loan,personal loan",25.0,16.0,20.37,11.0,Bad,3523.03,38.93791341448295,176.0,NM,177.6339565933486,78.43022537311963,High_spent_Large_value_payments,458.2981020950268,Standard
74016,23752,7,Guernigoue,33.0,283525386.0,Entrepreneur,118080.4,9899.033333333333,5.0,3.0,11.0,1.0,credit-builder loan,22.0,13.0,8.17,1.0,Standard,1201.75,30.509084039487227,275.0,Yes,81.48586054884058,85.08254900643597,High_spent_Medium_value_payments,833.9599976120168,Standard
134101,21549,8,Saleh Al-Shaibanyt,50.0,826045929.0,Architect,14540.485,1279.7070833333337,2.0,4.0,3.0,2.0,"not specified,auto loan",13.0,8.0,15.9,5.0,Good,1408.37,26.41735940434728,306.0,NM,18.267032211135582,20.129579040861326,Low_spent_Small_value_payments,237.89476156544328,Poor
43207,12666,2,Carolinev,36.0,123720187.0,Developer,67049.66,5777.471666666667,5.0,6.0,11.0,4.0,"auto loan,credit-builder loan,home equity loan,payday loan",28.0,15.0,17.27,8.0,Standard,1247.9,33.70233800370273,104.0,Yes,139.38857769250166,52.1135231428129,High_spent_Medium_value_payments,535.3550401567791,Standard
74467,22490,2,Ellen Freilichz,39.0,98897391.0,Accountant,31407.1,2615.258333333333,7.0,7.0,29.0,8.0,"personal loan,mortgage loan,credit-builder loan,mortgage loan,debt consolidation loan,credit-builder loan,personal loan,debt consolidation loan",27.0,24.0,24.16,11.0,Bad,2949.79,29.79999123834753,75.0,Yes,115.20687324624404,51.34676260915258,Low_spent_Small_value_payments,110.6825030352814,Poor
44845,13110,8,Timothy Gardnerq,48.0,190338702.0,Manager,29648.76,2740.73,0.0,2.0,10.0,0.0,No Data,7.0,4.0,4.85,8.0,Good,1104.99,25.67575216846152,256.0,No,0.0,35.348834801163775,Low_spent_Medium_value_payments,397.8779004256398,Good
81200,31763,3,Greg Roumeliotisr,40.0,784840195.0,Scientist,19181.27,1470.4391666666668,10.0,7.0,29.0,8.0,"payday loan,payday loan,credit-builder loan,payday loan,auto loan,auto loan,auto loan,home equity loan",45.0,22.0,8.6,12.0,Bad,2404.0,24.069759259431528,106.0,Yes,117.52975474737563,44.64453486645972,Low_spent_Small_value_payments,144.64416976911426,Poor
83483,48960,6,Ryan Vlastelicam,27.0,806233767.0,Doctor,81864.56,6882.046666666666,8.0,5.0,11.0,2.0,"mortgage loan,not specified",6.0,16.0,16.07,5.0,Standard,1210.87,38.79015966608179,244.0,Yes,74.80770126323384,86.03364611309604,High_spent_Small_value_payments,695.4292896635706,Standard
68385,14781,4,Jenniferm,35.0,799658344.0,Mechanic,79323.96,6900.330000000001,9.0,8.0,17.0,8.0,"debt consolidation loan,mortgage loan,student loan,payday loan,payday loan,mortgage loan,debt consolidation loan,personal loan",43.0,23.0,23.77,12.0,Bad,3393.48,27.228101679322982,168.0,Yes,423.1495504156436,72.88663908959083,Low_spent_Medium_value_payments,244.479913637562,Poor
154484,22245,3,Gregq,24.0,823620090.0,Media_Manager,127313.4,10634.45,5.0,5.0,5.0,1.0,personal loan,14.0,10.0,3.86,2.0,Good,1075.47,34.85560136706852,325.0,No,101.11877320381284,219.56231990645887,High_spent_Large_value_payments,962.613942289096,Standard
55812,38021,7,Freifeldm,39.0,710983724.0,Mechanic,21949.16,1927.0966666666664,4.0,6.0,4.0,0.0,No Data,4.0,4.0,4.53,6.0,Good,1420.73,28.768383304776176,399.0,No,0.0,13.613827718217056,Low_spent_Large_value_payments,386.39273704633314,Poor
41263,29088,2,Horowitzc,54.0,143796232.0,Teacher,155916.32,12869.026666666668,5.0,5.0,2.0,3.0,"debt consolidation loan,personal loan,not specified",1.0,1.0,1.26,1.0,Good,551.8,37.84806302861607,206.0,No,249.104133035628,103.00048855470271,Low_spent_Medium_value_payments,511.15964125553353,Standard
49326,28320,1,Jeremy Pelofskyy,18.0,966149295.0,Lawyer,8969.985,617.4987500000002,9.0,6.0,22.0,8.0,"mortgage loan,auto loan,student loan,personal loan,payday loan,debt consolidation loan,payday loan,payday loan",52.0,21.0,16.73,6.0,Bad,4325.59,25.90436452819564,115.0,Yes,39.621966905487135,19.005036844896622,Low_spent_Small_value_payments,256.8095368031841,Poor
88376,32271,3,Nick Browny,44.0,349391974.0,Architect,165368.56,13561.713333333331,2.0,2.0,1.0,1.0,not specified,0.0,9.0,9.22,0.0,Good,1200.66,27.320515766591104,193.0,No,78.52806890571001,109.91007158387252,Low_spent_Small_value_payments,93.79077931522828,Standard
22038,43581,1,Piersono,33.0,44397834.0,Writer,33395.89,2902.9908333333333,3.0,3.0,8.0,0.0,No Data,15.0,0.0,10.96,1.0,Good,675.86,39.26103568684997,335.0,No,0.0,32.99901804853113,High_spent_Large_value_payments,488.5075712566925,Poor
31524,49501,7,Edwardsf,44.0,418874329.0,Architect,37681.01,3164.084166666667,5.0,5.0,11.0,0.0,No Data,24.0,9.0,14.08,3.0,Good,189.78,24.09762969884024,187.0,No,0.0,62.84730099592022,High_spent_Large_value_payments,482.3209761050948,Poor
63728,4713,3,Chadbournk,21.0,755708952.0,Manager,42031.09,3762.590833333333,2.0,1.0,8.0,3.0,"not specified,debt consolidation loan,auto loan",0.0,3.0,8.11,2.0,Good,83.55,40.08755398703055,202.0,No,66.50617973071175,28.50781577949369,High_spent_Medium_value_payments,517.5229127438522,Good
42091,16244,2,Foo Yuni,44.0,135392875.0,Developer,48610.06,4238.838333333333,5.0,4.0,10.0,3.0,"personal loan,home equity loan,payday loan",15.0,20.0,7.27,6.0,Standard,1175.65,35.88370036927824,137.0,Yes,74.05979385768698,74.63445915817144,Low_spent_Medium_value_payments,398.2861751242818,Standard
90464,9480,3,Kiharan,45.0,811513882.0,Musician,15131.11,1321.9258333333337,7.0,8.0,15.0,9.0,"debt consolidation loan,home equity loan,personal loan,student loan,credit-builder loan,not specified,personal loan,payday loan,debt consolidation loan",15.0,14.0,18.12,7.0,Bad,2776.52,25.80970942511079,18.0,NM,86.06891364198795,51.72976568583099,Low_spent_Small_value_payments,178.00268253740006,Poor
60408,27555,7,Jonathan Stempelg,22.0,531121324.0,Developer,35310.83,3058.5691666666667,5.0,5.0,5.0,2.0,"debt consolidation loan,not specified",28.0,11.0,12.74,1.0,Good,878.11,30.90369755110249,374.0,No,31.427238825172346,31.65378669759944,High_spent_Medium_value_payments,402.3969191528888,Standard
73727,2093,6,Phil Wahbas,25.0,678051602.0,Scientist,8167.74,771.645,9.0,10.0,19.0,5.0,"personal loan,credit-builder loan,payday loan,credit-builder loan,student loan",44.0,17.0,24.7,11.0,Bad,4335.7,33.71260906303064,99.0,Yes,23.1293638818106,0.0,High_spent_Large_value_payments,284.8396586654899,Good
63402,36777,1,Rosemariel,27.0,176384467.0,Media_Manager,28381.96,2236.163333333333,6.0,6.0,25.0,7.0,"home equity loan,mortgage loan,home equity loan,auto loan,student loan,not specified,mortgage loan",29.0,12.0,14.17,7.0,Standard,2093.68,23.69974255164053,202.0,NM,141.8330960316608,25.58137610027999,High_spent_Small_value_payments,212.7212320975769,Poor
31351,3434,2,Nicolab,33.0,997712344.0,Scientist,99668.76,8510.73,7.0,4.0,20.0,6.0,"not specified,credit-builder loan,debt consolidation loan,home equity loan,payday loan,not specified",26.0,17.0,8.1,4.0,Standard,108.67,38.14925287337208,210.0,NM,292.2634820659528,117.39368521265034,Low_spent_Small_value_payments,332.8053942648942,Standard
127679,37112,6,Kohs,44.0,476751739.0,Teacher,39594.66,3534.5550000000007,4.0,5.0,8.0,4.0,"not specified,mortgage loan,mortgage loan,debt consolidation loan",5.0,4.0,9.25,1.0,Good,1081.66,28.188075640898425,198.0,No,87.05875180520201,61.36775232272255,High_spent_Small_value_payments,417.1969662291324,Good
80877,36945,4,Stephenf,25.0,256808294.0,Journalist,17613.49,1607.7908333333337,8.0,6.0,25.0,8.0,"auto loan,payday loan,home equity loan,payday loan,personal loan,not specified,student loan,student loan",26.0,17.0,16.15,10.0,Bad,4723.28,22.51270220692648,29.0,Yes,67.77605753682117,20.99101163843088,Low_spent_Medium_value_payments,264.94191041965297,Standard
75780,2681,7,Ricki,45.0,777130214.0,Architect,80392.84,6633.403333333333,9.0,10.0,19.0,6.0,"home equity loan,payday loan,student loan,student loan,credit-builder loan,auto loan",49.0,21.0,15.35,9.0,Bad,4287.78,24.506553953842577,31.0,Yes,202.5662357087372,85.39445284513572,Low_spent_Medium_value_payments,166.0394776926611,Poor
36131,2533,6,Whiteb,21.0,873596048.0,Media_Manager,97414.8,8134.899999999999,8.0,3.0,12.0,2.0,"not specified,auto loan",12.0,12.0,10.2,3.0,Standard,496.4,40.77559633137045,235.0,No,84.63705086891575,95.70067337114052,High_spent_Large_value_payments,614.7762358595053,Standard
47817,23932,4,Sumiol,53.0,277424936.0,Teacher,37921.22,2987.101666666667,0.0,7.0,4.0,3.0,"debt consolidation loan,payday loan,personal loan",6.0,5.0,6.92,1.0,Good,1077.93,31.761161046767263,367.0,No,56.658478577669975,29.2689660577892,Low_spent_Large_value_payments,408.4903678347868,Standard
148753,33407,8,LaCapra Douweu,20.0,917012750.0,Doctor,32971.85,2729.352816706089,3.0,6.0,9.0,2.0,"credit-builder loan,not specified",6.0,16.0,6.55,4.0,Standard,1307.01,35.35739293997192,272.0,NM,329.83687958362617,65.77621628966577,Low_spent_Small_value_payments,331.3034112577992,Good
141619,35243,2,Jan Harveyt,16.0,465826361.0,Media_Manager,105910.08,8876.84,6.0,5.0,18.0,3.0,"auto loan,student loan,debt consolidation loan",22.0,17.0,9.67,5.0,Standard,1300.88,27.3060365627354,118.0,Yes,241.7943760300149,64.90564751037357,High_spent_Large_value_payments,782.7220200522528,Standard
122120,31039,3,Valentinay,42.0,37961958.0,Teacher,51182.85000000001,3983.2375,6.0,9.0,21.0,7.0,"home equity loan,credit-builder loan,home equity loan,auto loan,student loan,payday loan,student loan",15.0,24.0,17.43,6.0,Bad,4822.72,26.28344304617222,125.0,NM,268.1975042138929,67.88011007757562,High_spent_Medium_value_payments,263.14772208803123,Poor
144265,27075,8,Mark Felsenthalv,53.0,979063778.0,Lawyer,43354.77,3491.8975,1.0,4.0,4.0,1.0,student loan,5.0,12.0,8.23,5.0,Good,1159.33,27.74269424869679,202.0,No,29.916254436706645,56.713203751316,Low_spent_Medium_value_payments,354.71671192372355,Good
72451,34127,2,Scott Maloneq,16.0,124729354.0,Media_Manager,8963.99,783.9991666666666,7.0,10.0,27.0,9.0,"home equity loan,auto loan,debt consolidation loan,personal loan,auto loan,home equity loan,debt consolidation loan,auto loan,not specified",59.0,17.0,25.25,9.0,Bad,3952.83,25.478059001414533,135.0,Yes,52.05663147333739,0.0,Low_spent_Medium_value_payments,264.2759433422443,Poor
142393,22566,8,Koltrowitzz,33.0,844578072.0,Lawyer,16740.095,1293.0079166666667,5.0,5.0,2.0,2.0,"payday loan,credit-builder loan",4.0,9.0,4.97,6.0,Good,218.19,22.8759575026992,200.0,No,14.8402563958948,28.90267744379447,Low_spent_Large_value_payments,270.2460970475168,Standard
44706,24681,1,Jessica Toonkels,15.0,294999171.0,Journalist,31327.28,2427.6066666666666,9.0,7.0,19.0,3.0,"not specified,home equity loan,home equity loan",41.0,17.0,13.97,6.0,Standard,1819.09,25.93637297412216,160.0,Yes,65.64066391951529,48.252565165273545,Low_spent_Small_value_payments,277.753790771828,Poor
39234,28202,1,Anna,40.0,251618238.0,Accountant,53320.08,4387.34,8.0,7.0,2.0,2.0,"student loan,not specified",21.0,15.0,3.54,0.0,Good,592.65,24.63068004001389,235.0,No,45.789962485987,39.16524755202524,High_spent_Medium_value_payments,542.6498995874781,Poor
50743,29367,2,Moonz,36.0,456629690.0,Architect,128141.19,10812.4325,4.0,4.0,3.0,2.0,"not specified,credit-builder loan",8.0,12.0,11.42,0.0,Good,198.77,35.05601258005516,348.0,No,121.57770722003649,127.04824579948448,High_spent_Medium_value_payments,890.2888347534938,Standard
66776,4437,3,Wohld,41.0,189760870.0,Developer,158483.48,12927.956666666669,2.0,1.0,6.0,3.0,"home equity loan,payday loan,personal loan",1.0,2.0,2.65,4.0,Good,471.82,43.87970511536872,334.0,NM,347.53545957543184,146.02206758824968,High_spent_Large_value_payments,872.1644075954739,Good
54251,50420,6,Ransdellb,34.0,858652244.0,Musician,129561.96,10827.83,2.0,3.0,11.0,3.0,"home equity loan,payday loan,home equity loan",23.0,2.0,6.65,2.0,Good,0.54,34.62351474795416,400.0,No,220.58772757615367,83.5825494710347,High_spent_Large_value_payments,1003.0967563634704,Poor
30119,23635,6,MacLellani,42.0,413131716.0,Media_Manager,9275.95,553.9958333333334,8.0,8.0,24.0,4.0,"mortgage loan,not specified,not specified,home equity loan",40.0,23.0,19.23,12.0,Bad,1746.01,27.00890206280401,152.0,Yes,19.7889022619584,14.960539934848857,Low_spent_Small_value_payments,268.1736366104506,Poor
147500,45349,3,Vidyaq,33.0,744830776.0,Media_Manager,98175.72,8423.310000000001,5.0,6.0,12.0,2.0,"mortgage loan,payday loan",16.0,23.0,17.78,8.0,Standard,439.88,41.586819516779215,203.0,Yes,135.05221908178655,80.6611359931503,High_spent_Medium_value_payments,760.5219138625512,Standard
53970,27549,1,Victoriat,45.0,390395965.0,Doctor,9697.29,861.1075000000002,4.0,3.0,9.0,4.0,"not specified,credit-builder loan,debt consolidation loan,personal loan",9.0,13.0,12.95,8.0,Standard,530.96,38.00594854955469,98.0,Yes,28.77453606166113,14.616968155217538,High_spent_Small_value_payments,286.0890416089984,Standard
107947,33459,2,Anna Yukhananovy,52.0,664747274.0,Accountant,78435.64,6794.303333333332,5.0,3.0,12.0,1.0,personal loan,17.0,9.0,9.52,4.0,Standard,1310.92,32.08529545341224,231.0,NM,57.67440521077742,55.782990097380505,High_spent_Large_value_payments,328.4876915726268,Standard
75695,27554,6,Karen Freifeldt,39.0,41168306.0,Mechanic,20877.69,1855.8075,8.0,3.0,16.0,4.0,"mortgage loan,student loan,mortgage loan,auto loan",26.0,16.0,6.89,5.0,Standard,560.41,28.91676330604981,286.0,No,58.4222463239445,20.851214767738306,High_spent_Small_value_payments,325.51443112810887,Standard
90307,20866,2,Leeb,42.0,47969953.0,Engineer,14562.32,1168.5266666666666,7.0,8.0,34.0,4.0,"not specified,personal loan,personal loan,payday loan",52.0,24.0,7.21,11.0,Bad,1916.2,27.43474598780425,222.0,Yes,43.09042995405283,33.513887982507235,Low_spent_Large_value_payments,259.42362002599344,Poor
125051,38534,6,Yeeq,34.0,689088033.0,Engineer,38742.26,3029.521666666667,4.0,4.0,10.0,2.0,"personal loan,payday loan",9.0,2.0,5.01,2.0,Good,1313.0,26.18222131977564,381.0,No,40.71626838917785,32.300121296338226,High_spent_Small_value_payments,446.9520900807519,Standard
80587,47240,2,Frank Jackb,37.0,922434216.0,Engineer,10189.235,557.1029166666667,7.0,3.0,25.0,7.0,"debt consolidation loan,debt consolidation loan,mortgage loan,debt consolidation loan,payday loan,not specified,mortgage loan",10.0,14.0,11.77,7.0,Standard,1381.87,34.007842108224914,152.0,Yes,33.10397923774184,18.58853036449208,Low_spent_Small_value_payments,268.9233322252549,Poor
114970,5559,5,Anna Driverc,37.0,741123280.0,Engineer,54201.99000000001,4535.8325,6.0,9.0,30.0,3.0,"debt consolidation loan,student loan,home equity loan",59.0,24.0,7.66,8.0,Bad,2339.06,29.72927628468697,107.0,NM,108.10967431747848,93.99283862271558,High_spent_Medium_value_payments,445.9906672042386,Standard
79746,27469,1,Kirstenx,36.0,901602835.0,Media_Manager,47458.54,3860.8783333333336,3.0,3.0,8.0,4.0,"home equity loan,home equity loan,not specified,personal loan",5.0,14.0,7.6,6.0,Standard,566.05,34.77234582718133,82.0,NM,127.72864752411192,32.299774333844546,High_spent_Small_value_payments,442.4899869277199,Standard
133117,42217,8,Camposk,27.0,168749556.0,Journalist,25626.88,2306.1911095463124,8.0,5.0,20.0,3.0,"home equity loan,not specified,debt consolidation loan",16.0,8.0,15.11,4.0,Standard,157.69,36.47477620191196,284.0,Yes,145.77222754621098,29.228686077974068,High_spent_Medium_value_payments,376.633656628462,Standard
88752,1673,7,aranis,35.0,367522109.0,Doctor,47984.19,3718.6825,8.0,6.0,26.0,5.0,"debt consolidation loan,debt consolidation loan,credit-builder loan,credit-builder loan,personal loan",35.0,18.0,1.27,12.0,Bad,1476.27,35.51145908958161,163.0,Yes,195.25539229304,53.02586333376176,High_spent_Small_value_payments,368.19225624694616,Standard
154173,40708,4,Alister Bullm,32.0,237554293.0,Accountant,63432.45,5188.0375,5.0,5.0,16.0,0.0,No Data,14.0,12.0,16.87,5.0,Standard,931.77,26.02591925550416,253.0,NM,0.0,61.08499657446336,Low_spent_Large_value_payments,516.2323968940632,Good
59386,43968,5,McCrankb,42.0,993688022.0,Developer,21336.9,1656.075,3.0,5.0,6.0,1.0,debt consolidation loan,17.0,19.0,17.75,7.0,Standard,1338.82,24.96551581550232,128.0,Yes,11.230332444715508,26.84063948754269,Low_spent_Small_value_payments,324.0802883582781,Standard
153190,11204,5,Leilaz,32.0,807497186.0,Musician,26094.08,2120.5066666666667,7.0,5.0,11.0,3.0,"mortgage loan,debt consolidation loan,payday loan",18.0,9.0,6.65,2.0,Standard,945.7,35.484245484019645,221.0,No,51.27956061036744,37.44251425227897,Low_spent_Large_value_payments,342.67693822113245,Standard
88219,49167,2,Luciaf,30.0,792349499.0,Lawyer,57617.88,4398.371681346484,6.0,9.0,26.0,9.0,"personal loan,auto loan,not specified,home equity loan,not specified,credit-builder loan,auto loan,payday loan,student loan",49.0,25.0,2.49,6.0,Bad,1747.08,33.20121675509848,76.0,Yes,292.96976337666365,56.10349876896308,Low_spent_Small_value_payments,351.7892617204204,Poor
